code_header_id,code_category_id,code_header_name,code_header_title,code_header_description,valid_from,valid_to,created_at,updated_at,created_by_user_id,updated_by_user_id
16,1,DEVELOPMENT_STAGE,DEVELOPMENT_STAGE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
17,1,EPIPHYTE_COVERS,EPIPHYTE_COVERS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
18,1,EPIPHYTE_THICKNESSES,EPIPHYTE_THICKNESSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
19,1,FROG_CALL_PLAYBACK,FROG_CALL_PLAYBACK,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
20,1,GROUND_MOISTURE_CLASSES,GROUND_MOISTURE_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
21,1,HEALTH,HEALTH,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
22,1,IN_OUT_TRANSECT,IN_OUT_TRANSECT,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
23,1,LEAF_MOISTURE,LEAF_MOISTURE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
24,1,LOG_DECAY_CLASSES,LOG_DECAY_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
25,1,MARKING_METHODS,MARKING_METHODS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
26,1,MICROHABITAT_CLASSES,MICROHABITAT_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
27,1,MISTLETOE_INFECTIONS,MISTLETOE_INFECTIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
28,1,NEST_SITE_DESCRIPTIONS,NEST_SITE_DESCRIPTIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
29,1,NEST_STAGE,NEST_STAGE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
30,1,NEST_SUPPORT_STRUCTURES,NEST_SUPPORT_STRUCTURES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
31,1,NEST_TYPES,NEST_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
32,1,OBSERVATION_TYPES,OBSERVATION_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
33,1,PLUMMAGE_CLASSES,PLUMMAGE_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
34,1,POSITION,POSITION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
35,1,PRECIPITATION,PRECIPITATION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
36,1,REPRODUCTIVE_CONDITIONS,REPRODUCTIVE_CONDITIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
37,1,SEA_CONDITIONS,SEA_CONDITIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
38,1,SERAL_STAGES,SERAL_STAGES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
39,1,SEX,SEX,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
40,1,SNOW_COVERAGES,SNOW_COVERAGES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
41,1,SNOW_DEPTHS,SNOW_DEPTHS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
42,1,STRATIFICATION_BASIS,STRATIFICATION_BASIS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
43,1,SURVEY_INTENSITY,SURVEY_INTENSITY,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
44,1,TARGET_TAXON,TARGET_TAXON,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
45,1,TREE_DECAY_CLASSES,TREE_DECAY_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
46,1,DEPLOYMENT FEATURES,Deployment Features,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
47,1,USER_STAT_CODES,USER_STAT_CODES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
48,1,WATER_FLYING,WATER_FLYING,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
49,1,WIND_SPEED,WIND_SPEED,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
50,1,BEAR_CLASSIFICATION,BEAR_CLASSIFICATION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
51,1,SCAT_DES,SCAT_DES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
52,1,ATTACH_SUBSTR,ATTACH_SUBSTR,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
53,1,BOTTOM_SUBSTR,BOTTOM_SUBSTR,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
54,1,MACROHABITAT_CLASSES,MACROHABITAT_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
55,1,LOC_CODES,LOC_CODES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
56,1,COVER_OBJECT,COVER_OBJECT,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
57,1,PLANT_FORMS,PLANT_FORMS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
58,1,DETECTION_VC,DETECTION_VC,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
59,1,DETECTION_VCD,DETECTION_VCD,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
60,1,DETECTION_VCS,DETECTION_VCS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
61,1,TRAP_EVENTS,TRAP_EVENTS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
62,1,BEC_UNIT,BEC_UNIT,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
63,1,ACO_MICROHABITAT,ACO_MICROHABITAT,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
64,1,AGE_CLASSES,AGE_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
65,1,AIRCRAFT_TYPE,AIRCRAFT_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
66,1,ANIMAL_SIGNS,ANIMAL_SIGNS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
67,1,BARK_DECAY_CLASSES,BARK_DECAY_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
68,1,BEHAVIOURS,BEHAVIOURS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
69,1,LUNAR_PHASE,LUNAR_PHASE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
70,1,TIDE_DIRECTION,TIDE_DIRECTION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
71,1,SAMPLE_STATION_TYPE,SAMPLE_STATION_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
72,1,STRATUM_REACHED,STRATUM_REACHED,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
73,1,FOREST_DISTRICT,FOREST_DISTRICT,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
74,1,MELP_REGION,MELP_REGION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
75,1,DIRECTION,DIRECTION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
76,1,PLUMMAGE_CLASS,PLUMMAGE_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
77,1,PLUMMAGE_SUBCLASS_1,PLUMMAGE_SUBCLASS_1,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
78,1,PLUMMAGE_SUBCLASS_2,PLUMMAGE_SUBCLASS_2,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
79,1,PLUMMAGE_SUBCLASS,PLUMMAGE_SUBCLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
80,1,INVENTORY METHOD,INVENTORY METHOD,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
81,1,FILE_AND_SIG_TYPES,FILE_AND_SIG_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
82,1,SURVEYOR_ROLE_TYPE,SURVEYOR_ROLE_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
83,1,INVENTORY_METHOD,INVENTORY_METHOD,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
84,1,ECO_SECTION,ECO_SECTION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
85,1,LICK_ACTIVITY,LICK_ACTIVITY,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
86,1,PH_METHOD_TYPE,PH_METHOD_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
87,1,ACTIVITY_NUMBER,ACTIVITY_NUMBER,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
88,1,VEGETATION_LAYER,VEGETATION_LAYER,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
89,1,VANTAGE_DESC_TYPE,VANTAGE_DESC_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
90,1,SITE_MODIFIER_SOIL,SITE_MODIFIER_SOIL,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
91,1,SOIL_TEXTURE_CLASS,SOIL_TEXTURE_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
92,1,COARSE_FRAGMENT_CLASS,COARSE_FRAGMENT_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
93,1,TERRAIN_TEXTURE_CLASS,TERRAIN_TEXTURE_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
94,1,ROOT_RESTRICTION_CLASS,ROOT_RESTRICTION_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
95,1,STRUCTURAL_STAGE_CLASS,STRUCTURAL_STAGE_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
96,1,SITE_MODIFIER_TOPOGRAPHY,SITE_MODIFIER_TOPOGRAPHY,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
97,1,SURFACE_EXPRESSION_CLASS,SURFACE_EXPRESSION_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
98,1,LICK_TYPE,LICK_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
99,1,HUMUS_FORM,HUMUS_FORM,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
100,1,ACTIVITY_DESCRIPTOR,ACTIVITY_DESCRIPTOR,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
101,1,MESO_SLOPE_POSITION,MESO_SLOPE_POSITION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
102,1,SOIL_DRAINAGE_CLASS,SOIL_DRAINAGE_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
103,1,SOIL_MOISTURE_REGIME,SOIL_MOISTURE_REGIME,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
104,1,SOIL_NUTRIENT_REGIME,SOIL_NUTRIENT_REGIME,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
105,1,SITE_MODIFIER_MOISTURE,SITE_MODIFIER_MOISTURE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
106,1,SURFICIAL_MATERIAL_CLASS,SURFICIAL_MATERIAL_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
107,1,GEOMORPHOLOGICAL_PROCESS_CLASS,GEOMORPHOLOGICAL_PROCESS_CLASS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
108,1,NEST_CONDITIONS,NEST_CONDITIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
109,1,TRANSECT_TYPE,TRANSECT_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
110,1,HAIR_COUNT,HAIR_COUNT,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
111,1,SAMPLE_TYPES,SAMPLE_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
112,1,CAPTURE_MECHANISM,CAPTURE_MECHANISM,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
113,1,NADS,NADS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
114,1,HANDLING_EVENTS,HANDLING_EVENTS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
115,1,LIFE_STAGE,LIFE_STAGE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
116,1,CROWN_CLASSES,CROWN_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
117,1,CROWN_CONDITION_CLASSES,CROWN_CONDITION_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
118,1,BARK_RETENTION_CLASSES,BARK_RETENTION_CLASSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
119,1,BREEDING STATUS,BREEDING STATUS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
120,1,LIFE STAGE,LIFE STAGE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
121,1,LIFE PREY FATE,LIFE PREY FATE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
122,1,PAIR STATUS,PAIR STATUS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
123,1,PRODUCTIVITY STATUS,PRODUCTIVITY STATUS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
124,1,ANIMAL_BEHAVIOURS,ANIMAL_BEHAVIOURS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
125,1,SIGN_TYPES,SIGN_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
126,1,WHF_TYPES,WHF_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
127,1,SIGN_AGES,SIGN_AGES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
128,1,DENSITY_UNITS,DENSITY_UNITS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
129,1,FORM_TYPES,FORM_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
130,1,MACROHABITAT_FEATURES,MACROHABITAT_FEATURES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
131,1,PROVINCE,PROVINCE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
132,1,OCCUPIED,OCCUPIED,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
133,1,TAXON_CODE,TAXON_CODE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
134,1,SAMPLING_CONDITION_TYPE,SAMPLING_CONDITION_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
135,1,COUNT_METHOD,COUNT_METHOD,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
136,1,DETECT_INITIAL,DETECT_INITIAL,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
137,1,TADPOLE_STAGE,TADPOLE_STAGE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
138,1,ANIMAL_POSITION,ANIMAL_POSITION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
139,1,MICROHABITAT_FEATURES,MICROHABITAT_FEATURES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
140,1,MICROHABITAT_FEATURE_POSITIONS,MICROHABITAT_FEATURE_POSITIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
141,1,STATUS_FIXES,STATUS_FIXES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
142,1,COORDINATE_SOURCES,COORDINATE_SOURCES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
143,1,DNA_ANALYSIS_LABS,DNA_ANALYSIS_LABS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
144,1,HEALTH_GENERAL,HEALTH_GENERAL,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
145,1,HEALTH_SPECIFIC,HEALTH_SPECIFIC,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
146,1,HEALTH_CAUSE,HEALTH_CAUSE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
147,1,OWNER_TYPE,OWNER_TYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
148,1,AQUATIC_SURFACES,AQUATIC_SURFACES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
149,1,SAMPLE_LOCATIONS,SAMPLE_LOCATIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
150,1,SECURE_CATEGORIES,SECURE_CATEGORIES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
151,1,MANAGEMENT_PROGRAMS,MANAGEMENT_PROGRAMS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
152,1,STANDARD_DIGITAL_FILE_TYPES,STANDARD_DIGITAL_FILE_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
153,1,USA_STATES,USA_STATES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
154,1,COUNTRIES,COUNTRIES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
